"","id","name","sponsor","event","venue","place","physical_description","occasion","notes","call_number","keywords","language","date","location","location_type","currency","currency_symbol","status","page_count","dish_count","lat","lng"
"1229",25219,"","AACP","LUNCH","","ARGYLE,THE,[BROOKLYN,NY]","CARD;ILL;COL;4.25X6.5;","","SCALE WITHIN A CLOVERLIKE FLOWER WITH THE INITIALS AACP AROUND IT; CENTER TOP; HANDWRITTEN ON BACK ""BROOKLYN,L.I.;","1899-373",NA,NA,"1899-04-19","Aacp",NA,"","","complete",2,14,0,0
"1230",25221,"","HOTEL ASSOCIATION OF NYC","19NTH ANNUAL BANQUET","PROF;","DELMONICO'S,NY","BOOKLET;ILLUS; COL; 6.25 X 9.5;","ANNUAL","SEPARATE PAGE FOR MENU IN FRENCH;WINES NOTED ON SEPARATE PAGE;PROGRAM & SPEAKERS LISTED;OFFICERS & COMMITTEE MEMBERS INCLUDED;","1898-032",NA,NA,"1898-01-01","Hotel Association Of Nyc",NA,"","","complete",20,39,40.757672,-73.974219
"1231",25225,"","KENSINGTON HOTEL","CARTE DU JOUR","COMMERCIAL","NY","BROADSHEET; 6.25 X 9.75;","","WINE LIST & PRICES ON BACK;","1900-393",NA,NA,"1900-01-18","Kensington Hotel",NA,"Dollars","$","complete",2,252,40.7571766,-73.9842133
"1232",25226,"","RIGGS' DINING ROOMS","DAILY MENU","COMMERCIAL","120 UNIVERSITY PLACE, NY, NY","FOLDER; 5.5 X 9;","","FURNISHED ROOMS AVAILABLE FOR GENTLEMEN; NO SMOKING;","1900-483",NA,NA,"1900-01-24","Riggs' Dining Rooms",NA,"Dollars","$","complete",4,193,40.758963,-73.979337
"1233",25227,"","NEW YOK JEWELERS BOARD OF TRADE","SIXTH ANNUAL DINNER","COMMERCIAL","WALDORF [NY]","BOOKLET; ILLUS; COL; 6  X 7.5","OTHER (ANNIV);","COVER ILLUSTRATION OF BENVENUTO CELLINI AND MERCURY SEATED AT A TABLE; DIAMOND AND WATCH; BROWN; GUEST LIST; TOASTS; FRENCH;","1895-025",NA,NA,"1895-01-29","New York Jewelers Board Of Trade",NA,"","","complete",10,24,40.7573127,-73.9800014
"1234",25235,"","NEW ENGLAND SOCIETY IN THE CITY OF NEW YORK","ANNUAL DINNER","SOC","DELMONICO'S [NY]","CARD;ILL;5X7.5","OTHER,ANNUAL EVENT","FRENCH,RICHLY ILLUSTRATED WITH EARLY NEW ENGLAND SCENES,SEATING PLAN AND NAMES OF GUESTS ON SEPARATE ITEMS","1885-031",NA,NA,"1885-12-22","New England Society In The City Of New York",NA,"","","complete",6,28,40.7502035,-73.9764858
"1235",25239,"","REAL ESTATE BOARD OF BROKERS","FIFTH ANNUAL DINNER","PROF;","HOTEL MANHATTAN [NY]","FOLDER; ILLUS; 6 X 4.5;","ANNIVERSARY;","B&W PAINTING OF COLONIAL DRAWING ROOM SCENE;","1901-393",NA,NA,"1901-02-16","Real Estate Board Of Brokers",NA,"","","complete",4,18,40.757037,-73.972469
"1236",25240,"","PALESTINE COMMANDERY OF NO.18 KNIGHT TEMPLAR","18TH ANNUAL RECEPTION","POL;","METROPOLITAN OPERA HOUSE,NY","FOLDER; ENGRAVED DECORATION;COL. PRINTING;3.25 X 4.5;","ANNUAL","MENU IN FRENCH;CHAMPAGNE PRICES LISED ON BACK;","1896-018",NA,NA,"1896-01-21","Palestine Commandery Of No.18 Knight Templar",NA,"","","complete",4,32,0,0
"1237",25241,"","JOHN DOSCHER RESTAURANT","BILL OF FARE","COMMERCIAL","NEW YORK, NY","FOLDER; ILLUS; 8.25X12;","","SPECIALS OF THE DAY ADDED IN WHAT APPEARS TO BE FIRST TYPEWRITTEN STYLE IN LAVENDAR TYPE; VERY EXTENSIVE PRICED WINE LIST ""A SPECIALTY IN FINE OLD LIQUORS;"" INSERT OF 2 TISSUE-THIN ORIENTAL MOTIF PAPER NAPKINS? PLACE-MATS?-ONE IS INSCRIBED ""A.L. TUSKA, 55","1900-778",NA,NA,"1900-02-07","John Doscher Restaurant",NA,"Dollars","$","complete",4,312,40.7143568,-74.0374385
"1238",25242,"","DELAVAN HOUSE","DAILY MENU","","[ALBANY]","BROADSIDE","","","1854-003",NA,NA,"1854-05-30","Delavan House",NA,"","","complete",2,48,0,0
"1239",25248,"","LIBERAL BROTHERHOOD","BALL","SOC;","METROPOLITAN OPERA HOUSE ASSEMBLY ROOM; NY?","CARD; 4 X 6;","OTHER [SOC?];","WINE LIST ONLY;","1890-036",NA,NA,"1890-02-17","Liberal Brotherhood",NA,"Dollars","$","complete",2,12,40.73706,-73.9853849
"1240",25249,"","COLOMBO HOTEL","BILL OF FARE","COMMERCIAL","NEW YORK, NY","FOLDER; 7X11;","","[DATE INFO SUPPLIED BY FEB]; ""30 CENT TABLE D'HOTE LUNCH & 40 CENT TABLE D'HOTE DINNER - PINT BOTTLE OF CLARET INCLUDED WITH LUNCH & DINNER;"" A LA CARTE MENU IN ITALIAN, REMAINDER OF MENU IN ENGLISH; PRICED WINE LIST ON BACK OF MENU;","1900-777",NA,NA,"1900-02-06","Colombo Hotel",NA,"Dollars","$","complete",4,289,40.6920951,-74.1813284
"1241",25250,"","GEORGE MACDONALD AND WILLIAM C.B. SHANLEY","DINNER GIVEN TO DR. M.F. FOLEY","OTHER (TWO PRIVATE HOSTS);","DELMONICO'S, [NEW YORK, NY]","BOOKLET; ILLUS; 8X6;","COMPLIMENTARY/TESTIMONIAL","PHOTOGRAPH OF GUEST OF HONOR ON COVER; DRAWINGS OF GREEK MYTHICAL FIGURES; SILK RIBBON ATTACHMENTS;","1899-635",NA,NA,"1899-10-21","George Macdonald And William C.B. Shanley",NA,"","","complete",4,16,0,0
"1242",25252,"","(MRS. H. MC K. TWOMBLEY)","[DINNER & DANCE FOR DAUGHTER]","OTHER (PRIVATE PARTY);","684 FIFTH AVENUE, NEW YORK, NY","CARD; 3.25X5.25;","COMPLIMENTARY/TESTIMONIAL","FRENCH; [SPONSOR & EVENT INFO SUPPLIED BY FEB];","1901-113",NA,NA,"1901-01-18","Mrs. H. Mc K. Twombley",NA,"","","complete",2,13,0,0
"1243",25256,"","(MR. R. G. WINNEY)","[DINNER GIVEN TO FRIENDS]","OTHER (INDIVIDUALLY HOSTED PARTY);","NEW YORK CLUB, [NEW YORK, NY?]","FOLDER; ILLUS; COL; 4.5X6.5;","COMPLIMENTARY/TESTIMONIAL","LISTS WINES SERVED WITH INDIVIDUAL COURSES; ILLUSTRATION OF FEMALE MARINER ON COVER; [EVENT & SPONSOR INFO SUPPLIED BY FNB];","1897-347",NA,NA,"1897-12-11","Mr. R. G. Winney",NA,"","","complete",4,31,0,0
"1244",25257,"","KALIL'S RESTAURANT","LUNCHEON","COMMERCIAL","61 CORTLANDT ST.,NY","BROADSIDE; 5.5X9.75;","SUNDAY LUNCH;","ALL ITEMS PRICED;","1906-309",NA,NA,"1906-03-17","Kalil's Restaurant",NA,"Dollars","$","complete",2,69,40.8356996,-73.8551958
"1245",25261,"","ISMALIA TEMPLE","LUNCHEON TENDERED IMPERIAL COUNCIL","POL;","CATARACT HOUSE,NIAGARA FALLS,NY","BROADSIDE; ILLUS; COL; 4.5 X 6.5;","COMPLIMENTARY/TESTIMONIAL","","1899-476",NA,NA,"1899-06-16","Ismalia Temple",NA,"","","complete",2,20,0,0
"1246",25273,"","B.P.O.E.","DINNER","SOC;","CONVENTION HALL, BUFFALO, NY","FOLDER; ILLUS; COL; 4.5 X 7.5;","","PRICED MENU AND WINE LIST; PURPLE ELK;","1907-188",NA,NA,"1907-02-08","B.P.O.E.",NA,"Dollars","$","complete",4,59,40.5829686,-74.4875755
"1247",25276,"","(WALDORF-ASTORIA?)","DAILY MENU, DINNER","COMMERCIAL","[NEW YORK, NY?]","CARD; 5.25X8.5;","","","1906-049",NA,NA,"1906-01-14","Waldorf Astoria?",NA,"Dollars","$","complete",2,78,40.7565217,-73.9741521
"1248",25282,"","BROADWAY CENTRAL HOTEL","LUNCHEON FROM 12 TO 2.30 PM.","COMMERCIAL","NY","BROADSIDE; ILLUS; COL; 5.5 X 8.25;","","","1900-231",NA,NA,"1900-01-13","Broadway Central Hotel",NA,"","","complete",2,52,40.76442,-73.982675
"1249",25288,"","ALBANY SOCIETY OF NYC","ANNUAL DINNER","SOCIAL","DELMONICO'S,NY","BOOKLET; ILLUS; COL; 5.5 X 7;","ANNUAL","WINES NOTED;","1898-023",NA,NA,"1898-01-10","Albany Society Of Nyc",NA,"","","complete",4,25,40.7650526,-73.9853765
"1250",25292,"","SIEGEL COOPER CO.","FOUNTAIN LUNCHEON","COMMERCIAL","NEW YORK, NY","CARD; 8X7;","","A LA CARTE MENU (""A DAINTY LUNCHEON WITH REFRESTHING BEVERAGES""); [DATE INFO SUPPLIED BY FEB];","1906-747",NA,NA,"1906-10-10","Siegel Cooper Co.",NA,"Dollars","$","complete",4,50,40.7397484,-73.9939242
"1251",25296,"","ADOLF MEHRKENS MANNERCHOR","DINNER","?","HAMBURG,GERMANY","BROADSIDE;ILLUS;COL;4X5.75;","?","MENU IN GERMAN","1891-019",NA,NA,"1891-02-14","Adolf Mehrkens Mannerchor",NA,"","","complete",2,15,0,0
"1252",25299,"","ST. REGIS HOTEL","DINNER/DINER","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-330",NA,NA,"1906-03-22","St. Regis Hotel",NA,"Dollars","$","complete",2,164,40.7614222,-73.9747694
"1253",25303,"","FRANKFURTER HOF","DAILY MENU","COMMERCIAL","FRANKFURT A.M.[GERMANY?]","FOLDER;ILLUS;COL;5X9;","DAILY;","MANY ADVERTISEMENTS,SOME IN ENGLISH;GERMAN;HANDWRITTEN ON BACK PROF.R.GOTTHEIL;","1900-4269",NA,NA,"1900-09-02","Frankfurter Hof",NA,"","","complete",3,22,0,0
"1254",25306,"","HAAN'S","DINNER","COMMERCIAL","PARK ROW BUILDING, OPPOSITE POST OFFICE [NEW YORK, NY];","CARD; 7.0X11.0;","","PRICED A LA CARTE MENU; PRICED WINE LIST;","1900-417",NA,NA,"1900-01-19","Haan's",NA,"Dollars","$","complete",2,332,40.7252705,-74.000507
"1255",25322,"","27TH ASSEMBLY DISTRICT REPUBLICAN CLUB OF KINGS COUNTY","LINCOLN DINNER","POL;","TROMMER'S HALL, BROOKLYN, NY","FOLDER; ILLUS; COL; 5X6.75;","PATRIOTIC HOLIDAY;","WINES LISTED; TOASTS, COMMITTEE AND OFFICERS LISTED; COVER ON BROWN STOCK; NEAT ILLUSTRATION OF LINCOLN ON COVER;","1907-207",NA,NA,"1907-02-12","27th Assembly District Republican Club Of Kings County",NA,"","","complete",10,16,40.7775638,-73.9576341
"1256",25330,"","MANHASSET CLUB","THIRTIETH ANNUAL DINNER","SOC;","MANHASSET, NY","BOOKLET; ILLUS; COL; 6 X 7.5;","COMPLIMENTARY/TESTIMONIAL","WINE LIST; TOASTMASTER; GREEN LEATHERETTE COVER; OVAL CUT OUT ON COVER WITH PHOTO OF CLUB;","1907-157",NA,NA,"1907-02-02","Manhasset Club",NA,"","","complete",8,32,40.8278198,-73.7033877
"1257",25332,"","EASTERN ALUMNI OF UNIVERSITY OF CHICAGO","1ST ANNUAL BANQUET","EDUC;","MANHATTAN HOTEL,NY","FOLDER;4.5 X 5.75;","ANNUAL","SPEAKERS LISTED;","1899-463",NA,NA,"1899-06-06","Eastern Alumni Of University Of Chicago",NA,"","","complete",4,20,0,0
"1258",25338,"","THE SILK ASSOCIATION OF AMERICA","ANNUAL DINNER","PROF;","DELMONICO'S, NEW YORK, NY","FOL; ILLUS; 5.8;","OTHER (ANNIVERSARY);","FRENCH; TOASTS INCLUDES ""THE LADIES--IN SILKEN SHEEN--OUR BEST FRIENDS""","1895-096",NA,NA,"1895-05-22","The Silk Association Of America",NA,"","","complete",4,19,0,0
"1259",25340,"","(CITY OF NEW YORK?)","COMPLIMENTERY BANQUET TO MR. N.C. GOODWIN","[GOVT?];","DELMONICO'S, NEW YORK, NY","BOOKLET; PHOTOGRAPH; 5.5 x 7.5;","COMPLIMENTARY/TESTIMONIAL","FRENCH; INCLUDES WINES SERVED WITH EACH COURSE; ENGRAVED PHOTO OF N.C. GOODWIN; INCLUDES TOASTS, NAMES OF COMMITTEE AND GUESTS","1886-034",NA,NA,"1886-09-11","City Of New York?",NA,"","","complete",6,34,40.683858,-73.9827408
"1260",25344,"","PUTNAM HOUSE","LUNCHEON","COMMERCIAL","NEW YORK, [NY]","BROADSHEET; 4.5X7.25;","","25 CENT LUNCH; PLUS PRICED ITEMS;","1900-600",NA,NA,"1900-01-29","Putnam House",NA,"Dollars","$","complete",2,31,40.673266,-74.268237
"1261",25354,"","MANHATTAN HOTEL","DINNER","COMMERCIAL","42 ST. & MAD.AVE.NY","BROADSIDE; 5.25X8.75;","","ALL ITEMS PRICED;","1906-869",NA,NA,"1906-11-29","Manhattan Hotel",NA,"Dollars","$","complete",2,117,40.7622311,-73.9829525
"1262",25367,"","M.P.D. SUPERINTENDENT; INSPECTORS; & CAPTAINS OF POLICE","THIRTEENTH ANNUAL DINNER","GOVT;","DELMONICO'S [NY]","FOLDER; ILLUS; COL; 5 X 7.25;","OTHER (ANNIV)","LAVENDAR; BLUE PRINT; GOLD SEAL OF NYC; FRENCH; LIST OF NOTABLES","1894-012",NA,NA,"1894-01-22","M.P.D. Superintendent; Inspectors; & Captains Of Police",NA,"","","complete",4,20,0,0
"1263",25370,"","BURKE'S HOTEL & RESTAURANT","DAILY MENU","COMMERCIAL","527 SIXTH AVE. NY","BROADSIDE; 7 X 11;","","ALL PRICES INCLUDED;","1900-105",NA,NA,"1900-01-10","Burke's Hotel & Restaurant",NA,"Dollars","$","complete",2,91,40.7520599,-73.9847336
"1264",25371,"","ST. REGIS HOTEL","LUNCHEON, DEJEUNER","COMMERCIAL","(NEW YORK, NY?)","CARD; 5X8;","","MENU IN FRENCH ON ONE SIDE, ENGLISH ON THE OTHER; A LA CARTE MENU;","1905-483",NA,NA,"1905-06-19","St. Regis Hotel",NA,"Dollars","$","complete",2,186,40.7614222,-73.9747694
"1265",25375,"","(FIFTH AVENUE HOTEL)","DINNER","COMMERCIAL","(NEW YORK,NY)","BROADSIDE;5.5X8.5;","DAILY","HANDWRITTEN NOTE;FIFTH ANE.HOTEL,23.ST.NEW YORK CITY;","1897-096",NA,NA,"1897-03-18","Fifth Avenue Hotel",NA,"","","complete",2,70,40.752839,-73.98095
"1266",25378,"","THE WINDSOR","BREAKFAST","HOTEL","ELIZABETHTOWN,NY","BROADSIDE;5X8","BREAKFAST","","1881-040",NA,NA,"1881-01-01","The Windsor",NA,"","","complete",2,37,40.6571194,-73.9760479
"1267",25380,"","ST. REGIS HOTEL","DINNER/DINER","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-102",NA,NA,"1906-01-27","Hotel St. Regis",NA,"Dollars","$","complete",2,169,40.7614222,-73.9747694
"1268",25385,"","EVERETT HOUSE","DINNER","COMMERCIAL","UNION SQUARE, NEW YORK, NY","FOLDER; 7.0X11.0;","","FULLY PRICED BILL OF FARE; HAND WRITTED INSERT; HALF PORTION PRICES QUOTED; PRICED WINE LIST;","1900-131",NA,NA,"1900-01-10","Everett House",NA,"Dollars","$","complete",4,428,40.71137,-73.627194
"1269",25386,"","FRIENDLY SONS OF ST.PATRICK","101ST ANNIVERSARY DINNER","SOCIAL","DELMONICO,[NY]","THREE CARDS;ILLUS;4.25X6[MENU];4.5X5.25[TOASTS];","ETHNIC HOLIDAY","MENU ON ONE CARD;TOASTS ON 2 CARDS & SEATING PLAN ON PRINTED PAPER;","1885-011",NA,NA,"1885-03-17","Friendly Sons Of St.Patrick",NA,"","","complete",6,27,40.7596786,-73.9773475
"1270",25394,"","FIFTH AVENUE HOTEL","BREAKFAST","COMMERCIAL","MADISON SQUARE, NY","FOLDER; ILLUS; COL; 5.5 X 4.25;","","DRAWING OF HOTEL IN 1852; GRAY;","1900-081",NA,NA,"1900-01-09","Fifth Avenue Hotel",NA,"Dollars","$","complete",3,106,40.752839,-73.98095
"1271",25398,"","NETHERLAND HOTEL","LUNCHEON","COMMERCIAL","NEW YORK, NY","BROADSIDE; ILLUS; COL; 5.25X8.5;","OTHER (DAILY MENU);","HOTEL SEAL AT TOP OF MENU;","1900-158",NA,NA,"1900-01-11","Netherland Hotel",NA,"Dollars","$","complete",2,112,40.7643133,-73.9725243
"1272",25400,"","MANUFACTURING FURRIERS'ASSOCIATION OF THE US","8TH ANNUAL BANQUET","PROF;","DELMONICO'S[NY]","FOLDER;4.5X6.5;","ANNUAl DINNER","MENU IN FRENCH;TOASTS LISTED;LIST OF HONORED GUESTS,DINNER & RECEPTION COMMITTEES;","1894-045",NA,NA,"1894-04-28","Manufacturing Furriers'association Of The Us",NA,"","","complete",4,18,0,0
"1273",25401,"","ST. REGIS HOTEL","DINNER/DINER","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH A LA CARTE MENU;","1905-786",NA,NA,"1905-10-24","St. Regis Hotel",NA,"Dollars","$","complete",2,177,40.7614222,-73.9747694
"1274",25402,"","AZTEC CLUB","DINNER","SOC;","SHERRY'S [NY]","BROADSIDE; ILLUS; COL; 4 X 5.75;","ANNIVERSARY;","FLAGS AND INDIAN HEAD; BLUE PRINT; WINES;","1898-290",NA,NA,"1898-10-13","Aztec Club",NA,"","","complete",2,24,40.7326569,-73.991097
"1275",25404,"","ST. REGIS HOTEL","DINNER/DINER","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-287",NA,NA,"1906-03-09","St. Regis Hotel",NA,"Dollars","$","complete",2,163,40.7614222,-73.9747694
"1276",25410,"","UNITED STATES HOTEL","BILL OF FARE","COMMERCIAL","NEW YORK, NY","BROADSHEET; 7.25X14;","OTHER (DAILY MENU);","INCLUDES PRICED WINE LIST;","1900-161",NA,NA,"1900-01-11","United States Hotel",NA,"Dollars","$","complete",4,230,40.75053,-73.969444
"1277",25416,"","FLATIRON RESAURANT AND CAFE","DINNER","COMMERCIAL","BROADWAY AND 23RD STREET, NY","CARD; 7 X 11.75;","","PRICED MENU;","1907-060",NA,NA,"1906-01-09","Flatiron Resaurant And Cafe",NA,"Dollars","$","complete",2,50,40.7396323,-73.9898139
"1278",25429,"","THE CONFEDERATE VETERAN CAMP OF NY","6TH ANNUAL BANQUET","MIL;","ST.DENIS HOTEL[NY]","BOOKLET;ILLUS; COL;6 X 7;","ANNUAL DINNER","MENU IN FRENCH;COMMITTEE MEMBERS NAMED;ALL SPEAKERS LISTED;OFFICERS NAMED;WORDS FOR SONGS 1&2 INCLUDED;","1896-015",NA,NA,"1896-01-18","The Confederate Veteran Camp Of Ny",NA,"","","complete",12,20,40.779351,-73.974115
"1279",25433,"","ST. PAUL'S SCHOOL","FAREWELL DINNER TO THE RETIRING HEAD MASTER AND MEMBERS OF THE FACULTY OF ST. PAUL'S SCHOOL","EDUC;","GARDEN CITY HOTEL, GARDEN CIY, NY","CARD; ILLUS; COL; 5.25X8;","COMPLIMENTARY/TESTIMONIAL","ILLUSTRATED WITH GOLD DECORATIVE VINES;","1907-634",NA,NA,"1907-06-26","St. Paul's School",NA,"","","complete",2,22,40.7291138,-73.8584022
"1280",25448,"","NEW YORK PRESS CLUB","DINNER","PROF","MANHATTAN BEACH HOTEL, CONEY ISLAND, NY","FOLDER; ILL; 4.75X6.5","","NEW YORK PRESS CLUB NEW BUILDING ILLUSTRATED; OFFICERS, TRUSTEES, DINNER COMMTTEE LISTED; GROUND PLAN OF BUILDING ILLUSTRATED; SEATING PLAN ON SEPARATE SHEET","1892-092",NA,NA,"1892-07-14","New York Press Club",NA,"","","complete",4,31,40.7645693,-73.995987
"1281",25451,"","GENERAL SOCIETY OF MECHANICS AND TRADESMEN OF THE CITY OF NEW YORK","FOUNDERS' DAY BANQUET IN HONOR OF MR. ND MRS. ANDREW CARNEGIE","PROF;","DELMONICO'S, NEW YORK, NY","BOOKLET; ILLUS; COL; 7X9;","COMPLIMENTARY/TESTIMONIAL","GUEST LIST INCLUDED; OFFICERS AND EXECUTIVE COMMITTEE LISTED; HISTORY OF MECHANICS INSTITUTE INCLUDED; PHOTOGRAPH OF OF INSTITUTE INCLUDED, ALSO REPLICA OF SOCIETY MEMBERSHIP CERTIFICATE; SOCIETY INSIGNIA ON COVER; THREAD ATTACHMENT;","1905-874",NA,NA,"1905-11-18","General Society Of Mechanics And Tradesmen Of The City Of New York",NA,"","","complete",16,20,40.7552007,-73.9814189
"1282",25452,"","HOTEL ASSOCIATION OF NEW YORK CITY","GRAND HOTEL MEN'S BANQUET","COMMERCIAL","DELMONICO'S NY","CARD; 3.25 X 5;","OTHER [SOC?];","FRENCH; WINES;","1892-010",NA,NA,"1892-01-14","Hotel Association Of New York City",NA,"","","complete",2,34,40.757672,-73.974219
"1283",25456,"","BERKSHIRE SOCIETY OF NEW YORK","11TH ANNUAL DINNER","SOC;","WINDSOR HOTEL, NEW YORK, NY","FOLDER; ILLUS; COL; 5X7.25;","ANNIVERSARY;","PROGRAM INCLUDES TOASTS & MUSIC; FLORAL DRAWING ON COVER;","1898-081",NA,NA,"1898-02-11","Berkshire Society Of New York",NA,"","","complete",4,21,40.7621763,-73.9728397
"1284",25460,"","COMMONWEALTH CLUB","DINNER","SOC;","MORELLO'S 4 WEST 29TH ST. NYC","CARD; 4 X 6.5;","","FRENCH;","1892-018",NA,NA,"1892-01-22","Commonwealth Club",NA,"","","complete",2,18,40.8388151,-74.206861
"1285",25472,"","FIRST PANEL SHERIFF'S JURY","ANNUAL DINNER","GOVT;","DELMONICO'S NY","BOOKLET; ILLUS; 6 X 9;","OTHER  [COMMEMORTIVE?]","OLD TIME SHERRIF [ENGLISH?] ON WATCH; NY SEAL AND RIBBON; TIED WITH BLUE RIBBONS; MEMBERS LISTED;","1892-009",NA,NA,"1892-01-12","First Panel Sheriff's Jury",NA,"","","complete",6,28,0,0
"1286",25482,"","FRATERNAL UNION OF ANOINTED HIGH PRIESTS OF NYS","16TH ANNUAL BANQUET","SOC;","BURNS HOTEL,NYC","BOOKLET;ILLUS;COL;4.5X6;","ANNUAL;","SPEAKERS LISTED;OFFICERS & TRUSTEES INCLUDED;","1906-431",NA,NA,"1906-04-28","Fraternal Union Of Anointed High Priests Of Nys",NA,"","","complete",8,20,0,0
"1287",25484,"","CAFETERIA LUNCH","BILL OF FARE","COMMERCIAL","NEW YORK, NY","FOLDER; ILLUS; 6X9.5;","OTHER (DAILY MENU);","SPECIALS WRITTEN IN FADED LAVENDAR INK; ILLUSTRATION OF MOOSE ON BACK COVER;","1900-540",NA,NA,"1900-01-01","Cafeteria Lunch",NA,"Dollars","$","complete",4,71,40.7405211,-73.997999
"1288",25489,"","ST. REGIS HOTEL","LUNCHEON/DEJEUNER FOURCHETTE","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-190",NA,NA,"1906-02-18","St. Regis Hotel",NA,"Dollars","$","complete",2,197,40.7614222,-73.9747694
"1289",25490,"","NY ALUMNI ASSOCIATION OF COLGATE UNIVERSITY","ANNUAL DINNER","EDUC;","MANHATTAN HOTEL NY","BROADSIDE; ILLUS; COL; 3.5 X 7;","ANNUAL","","1899-193",NA,NA,"1899-02-20","Ny Alumni Association Of Colgate University",NA,"","","complete",2,19,40.688872,-73.976438
"1290",25492,"","WESTMINISTER HOTEL","LUNCHEON","COMMERCIAL","NY","BROADSIDE;","DAILY","","1900-213",NA,NA,"1900-01-13","Westminister Hotel",NA,"","","complete",2,41,40.797809,-74.349903
"1291",25494,"","NEW YORKER STAATS-ZEITUNG","DINNER TO HIS EXCELLENCY CHARLEMAGNE TOWER, AMBASSADOR EXTRAORDINARY AND PLENIPOTENTIARY","PROF;","MANHATTAN CLUB, NEW YORK, NY","FOLDER; ILLUS; COL; 4X5.6;","COMPLIMENTARY/TESTIMONIAL","WINE LIST INCLUDED; MUSIC PROGRAMME; ADDRESSES LISTED; PHOTOGRAPH OF MR. TOWER INCLUDED; AMERICAN AND GERMAN FLAGS ON COVER; CORD ATTACHMENT;","1907-359",NA,NA,"1907-04-08","New Yorker Staats Zeitung",NA,"","","complete",12,31,40.7531823,-73.9822534
"1292",25498,"","PIONEER RESTAURANT","BILL OF FARE","COMMERCIAL","NEW YORK, NY","BROADSHEET; 5.5X8.75;","OTHER (DAILY MENU);","""REGULAR DINNER, FROM 11 TO 2, 25 CENTS; COFFEE UNSURPASSED 5 CENTS; COMMUTATION TICKETS, $3.50 FOR $3.00; QUICK LUNCH PUT UP FOR TRAVELERS;""","1900-164",NA,NA,"1900-01-11","Pioneer Restaurant",NA,"Dollars","$","complete",2,75,40.87942,-73.905481
"1293",25501,"","BROADWAY CENTRAL HOTEL","LUNCHEON","COMMERCIAL","NEW YORK, NY","BROADSIDE; ILLUS; COL; 5.6X8.25;","","TABLE D'HOTE MENU; HOTEL SEAL AT TOP OF MENU;","1907-914",NA,NA,"1907-10-26","Broadway Central Hotel",NA,"","","complete",2,45,40.76442,-73.982675
"1294",25508,"","ST. REGIS HOTEL","LUNCHEON/DEJEUNER FOURCHETTE","COMMERCIAL","NEW YORK, NY","CARD; 5X8;","","FRENCH AND ENGLISH;","1906-195",NA,NA,"1906-02-19","St. Regis Hotel",NA,"Dollars","$","complete",2,198,40.7614222,-73.9747694
"1295",25509,"","DAMASRUS COMMANDERN NO.58","RECEPTION TO SIR JAMES S.MANNING,GRAND SWORD-BEARER,GRAND COMMANDERN OF THE STATE OF NY;","SOC;","EVERETT'S, [BROOKLYN,NY]","FOLDER;5X7.25;","COMPLIMENTARY/TESTIMONIAL","MENU IN FRENCH;","1894-049",NA,NA,"1894-05-02","Damasrus Commandern No.58",NA,"","","complete",4,14,0,0
"1296",25514,"","IRVING'S RESTAURANT","DINNER","COMMERCIAL","37 JOHN STREET, NY","CARD; ILLUS; 6 X 9;","","HANDWRITTEN; PRICED MENU; ILLUSTRATION OF POT COOKING OVER A WOOD FIRE IN THE WOODS; DATE HANDWRITTEN BY FEB;","1900-437",NA,NA,"1900-01-20","Irving's Restaurant",NA,"Dollars","$","complete",2,37,40.7966067,-74.3530305
"1297",25517,"","CHAMBER OF COMMERCE (NY?)","DINNER","GOVT;","DELMONICO'S [NY]","CARD; 6.5 X 7.5;","","FRENCH; WINES;","1897-165",NA,NA,"1897-05-06","Chamber Of Commerce (Ny?)",NA,"","","complete",2,26,40.7551232,-73.9813453
"1298",25519,"","EDWARD F. LANG'S LADIES' AND GENT'S LUNCH ROOM AND RESTAURANT","BREAKFAST AND SUPPER","COMMERCIAL","139 EIGHTH STREET BET. BROADWAY AND 4TH AVE., NEW YORK [NY];","FOLDER; 6.75X10.5","","NOTE ON FRONT: ""OBSERVE THE PURENESS OF THE WATER YOU DRINK HERE COMPARED WITH THAT IN GENERAL USE.""","1900-469",NA,NA,"1900-01-23","Edward F. Lang's Ladies' And Gent's Lunch Room And Restaurant",NA,"","","complete",4,246,0,0
"1299",25528,"","FRATERNAL UNION OF ANNIONTED HIGH PRIESTS OF NEW YORK STATE","50TH ANNUAL BANQUET","SOC;","VENDOME HOTEL,NY","BOOKLET; ILLUS; COL; 4.75X6;","ANNUAL;","WINES LISTED; SPEAKERS, OFFICERS & PAST PRESIDENTS ALL LISTED;","1905-324",NA,NA,"1905-04-28","Fraternal Union Of Anointed High Priests Of The State Of New York",NA,"","","complete",8,20,0,0
"1300",25529,"","THE WALDORF","DINNER","COMMERCIAL","[NYC]","CARD; 6 X 8.5;","","PRICED MENU; FRENCH ON ONE SIDE, ENGLISH ON THE OTHER;","1896-090",NA,NA,"1896-04-23","The Waldorf",NA,"Dollars","$","complete",2,307,40.7565217,-73.9741521
